County Name,Rate or Count,Type of Drug Class,Type of Rate or Count Measure,Time Measure,Year,Time Period,Quarter Date Start,Notes,County Code Number,County Code Text,State FIPS Code,County FIPS Code,Latitude/Longitude
Dauphin,46936,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,22,22,42,043,"(40.4197463597, -76.7796056802)"
Philadelphia,1311.106655,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,51,51,42,101,"(40.0044435384, -75.140236002)"
Lycoming,2024.841665,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,41,41,42,081,"(41.3445979226, -77.069424568)"
Columbia,1685.52448,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,19,19,42,037,"(41.0491208559, -76.4100217975)"
Allegheny,235475,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q1,01/01/2017,,2,02,42,003,"(40.4673554298, -79.9861984282)"
Luzerne,1721.859313,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,40,40,42,079,"(41.1783643884, -75.991996098)"
Columbia,12659,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q2,04/01/2017,,19,19,42,037,"(41.0491208559, -76.4100217975)"
Clarion,5316,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,16,16,42,031,"(41.1927912877, -79.4248360769)"
Jefferson,1406.035978,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,33,33,42,065,"(41.1313909115, -79.0010181419)"
Venango,2035.276844,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,61,61,42,121,"(41.4034125863, -79.7628656104)"
Forest,600,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q4,10/01/2018,,27,27,42,053,"(41.5135787577, -79.2378099483)"
Lebanon,22817,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q1,01/01/2017,,38,38,42,075,"(40.3675970024, -76.4618257486)"
Somerset,1369.511819,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,56,56,42,111,"(39.9714629901, -79.0310020611)"
Crawford,2760.013463,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,20,20,42,039,"(41.6854690692, -80.1132108295)"
Venango,2953.324833,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,61,61,42,121,"(41.4034125863, -79.7628656104)"
Elk,2080.670265,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,24,24,42,047,"(41.4281941606, -78.6494771322)"
York,63746,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q4,10/01/2017,,67,67,42,133,"(39.9219253124, -76.7257605231)"
Columbia,2051.0526,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,19,19,42,037,"(41.0491208559, -76.4100217975)"
Potter,2460,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,53,53,42,105,"(41.7442064382, -77.8987922939)"
Cumberland,42836,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,21,21,42,041,"(40.167598388, -77.268662705)"
Tioga,6344,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q1,01/01/2018,,59,59,42,117,"(41.7733383358, -77.2578807579)"
Elk,5718,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q3,07/01/2018,,24,24,42,047,"(41.4281941606, -78.6494771322)"
Butler,2151.805374,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,10,10,42,019,"(40.9108318483, -79.9171177889)"
Lawrence,1973.836842,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,37,37,42,073,"(40.9932503514, -80.3375411446)"
Franklin,21695,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q4,10/01/2018,,28,28,42,055,"(39.9278619704, -77.7239884483)"
Bedford,1414.60396,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,5,05,42,009,"(40.0073753643, -78.4911647381)"
Centre,14162,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q1,01/01/2018,,14,14,42,027,"(40.9193135008, -77.8250011212)"
Schuylkill,33598,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q1,01/01/2017,,54,54,42,107,"(40.707512431, -76.223323851)"
Schuylkill,1765.040086,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,54,54,42,107,"(40.707512431, -76.223323851)"
Philadelphia,1726.575927,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,51,51,42,101,"(40.0044435384, -75.140236002)"
Montour,6601,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,47,47,42,093,"(41.0280182438, -76.6647052668)"
Montgomery,1698.138789,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,46,46,42,091,"(40.209898739, -75.3725200072)"
Clinton,8896,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q3,07/01/2017,,18,18,42,035,"(41.2328627374, -77.6428376046)"
Fayette,33806,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q4,10/01/2016,,26,26,42,051,"(39.919447803, -79.6518963464)"
Venango,2416.83088,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,61,61,42,121,"(41.4034125863, -79.7628656104)"
Warren,6172,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q3,07/01/2018,,62,62,42,123,"(41.8167523652, -79.278581578)"
Snyder,5452,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q4,10/01/2018,,55,55,42,109,"(40.7711373692, -77.0725596804)"
Bucks,1613.471029,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,9,09,42,017,"(40.335011331, -75.1129124111)"
Venango,12510,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q3,07/01/2017,,61,61,42,121,"(41.4034125863, -79.7628656104)"
Carbon,10197,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,13,13,42,025,"(40.9193670081, -75.7110703866)"
Delaware,97835,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2016,2016 Q4,10/01/2016,,23,23,42,045,"(39.9165786652, -75.4062771212)"
McKean,2058.553109,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,42,42,42,083,"(41.810370736, -78.5712201998)"
Lehigh,2260.582711,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,39,39,42,077,"(40.6146479416, -75.6009948118)"
Westmoreland,77183,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2017,2017 Q1,01/01/2017,,65,65,42,129,"(40.3103149985, -79.471341176)"
Bucks,91050,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q1,01/01/2018,,9,09,42,017,"(40.335011331, -75.1129124111)"
Franklin,23348,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q1,01/01/2018,,28,28,42,055,"(39.9278619704, -77.7239884483)"
Philadelphia,1352.786421,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,51,51,42,101,"(40.0044435384, -75.140236002)"
Potter,2271,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,53,53,42,105,"(41.7442064382, -77.8987922939)"
Franklin,1333.947119,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,28,28,42,055,"(39.9278619704, -77.7239884483)"
Clearfield,20314,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q1,01/01/2017,,17,17,42,033,"(41.0004290024, -78.4755834299)"
Bedford,1692.656766,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,5,05,42,009,"(40.0073753643, -78.4911647381)"
Bedford,1589.521452,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,5,05,42,009,"(40.0073753643, -78.4911647381)"
Erie,60362,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q2,04/01/2017,,25,25,42,049,"(41.9941378702, -80.0407591036)"
Perry,1931.406768,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,50,50,42,099,"(40.4041531744, -77.2590738496)"
Pike,824.1906233,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,52,52,42,103,"(41.332571995, -75.0327092448)"
Butler,2061.964213,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2017,2017 Q3,07/01/2017,,10,10,42,019,"(40.9108318483, -79.9171177889)"
Clinton,7753,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,18,18,42,035,"(41.2328627374, -77.6428376046)"
Berks,1229.951131,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,6,06,42,011,"(40.4193963513, -75.9307732705)"
Lycoming,22833,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2018,2018 Q1,01/01/2018,,41,41,42,081,"(41.3445979226, -77.069424568)"
Sullivan,2330.431926,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q2,04/01/2017,,57,57,42,113,"(41.4480993958, -76.5147922046)"
Northampton,1390.155073,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,48,48,42,095,"(40.754595404, -75.3126372576)"
Wyoming,1938.730693,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,66,66,42,131,"(41.5189248803, -76.0181300338)"
Sullivan,635,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,57,57,42,113,"(41.4480993958, -76.5147922046)"
Monroe,27379,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q3,07/01/2017,,45,45,42,089,"(41.0609178653, -75.3408360302)"
Armstrong,2439.444258,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q3,07/01/2016,,3,03,42,005,"(40.8150952555, -79.4731689893)"
Tioga,1335.032971,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q3,07/01/2018,,59,59,42,117,"(41.7733383358, -77.2578807579)"
Cambria,35472,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q4,10/01/2016,,11,11,42,021,"(40.4912749067, -78.7189417385)"
Luzerne,1958.007582,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,40,40,42,079,"(41.1783643884, -75.991996098)"
Cambria,2143.114826,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,11,11,42,021,"(40.4912749067, -78.7189417385)"
Bucks,1553.121633,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q4,10/01/2017,,9,09,42,017,"(40.335011331, -75.1129124111)"
Clinton,2083.953023,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,18,18,42,035,"(41.2328627374, -77.6428376046)"
Carbon,13541,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q1,01/01/2018,,13,13,42,025,"(40.9193670081, -75.7110703866)"
Sullivan,623,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q2,04/01/2017,,57,57,42,113,"(41.4480993958, -76.5147922046)"
Bucks,88350,Opioids (All Schedules) - excluding Buprenorphine,Number of Prescriptions (by patient location),Quarterly Counts,2018,2018 Q3,07/01/2018,,9,09,42,017,"(40.335011331, -75.1129124111)"
Cameron,1872.8223,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q2,04/01/2018,,12,12,42,023,"(41.4388026531, -78.2091693241)"
Greene,7867,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2016,2016 Q3,07/01/2016,,30,30,42,059,"(39.8548039342, -80.2294381655)"
Bucks,1482.857238,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2018,2018 Q1,01/01/2018,,9,09,42,017,"(40.335011331, -75.1129124111)"
Lancaster,1200.232822,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2018,2018 Q4,10/01/2018,,36,36,42,071,"(40.0459079619, -76.2513876838)"
Armstrong,2303.098626,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,3,03,42,005,"(40.8150952555, -79.4731689893)"
Montour,1971.322242,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,47,47,42,093,"(41.0280182438, -76.6647052668)"
Carbon,10535,Opioids (All Schedules) - excluding Buprenorphine,Number of Dispensations (by pharmacy location),Quarterly Counts,2017,2017 Q2,04/01/2017,,13,13,42,025,"(40.9193670081, -75.7110703866)"
Venango,2080.290561,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Dispensations (by pharmacy location) per 10,000 Population",Quarterly Rates,2016,2016 Q4,10/01/2016,,61,61,42,121,"(41.4034125863, -79.7628656104)"
Venango,2649.047564,Opioids (All Schedules) - excluding Buprenorphine,"Rate of Prescriptions (by patient location) per 10,000 Population",Quarterly Rates,2017,2017 Q1,01/01/2017,,61,61,42,121,"(41.4034125863, -79.7628656104)"
